type|hasAlumnus|advisor,type.s=hasAlumnus.o|type.s=advisor.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Faculty|hasAlumnus.s=http://www.University112.edu|,1199
type|teacherOf|name,type.s=teacherOf.s|type.s=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Faculty||name.o=AssistantProfessor6,6016
member|name|type,member.o=name.s|name.s=type.s,member.s=http://www.Department5.University35.edu|name.o=UndergraduateStudent322|,2
type|emailAddress|takesCourse,type.s=emailAddress.s|emailAddress.s=takesCourse.s,|emailAddress.o=UndergraduateStudent144@Department18.University47.edu|takesCourse.o=http://www.Department18.University47.edu/Course22,2
hasAlumnus|takesCourse|telephone,hasAlumnus.o=takesCourse.s|takesCourse.s=telephone.s,hasAlumnus.s=http://www.University927.edu||,483
type|takesCourse|name,type.s=takesCourse.o|type.s=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course||,2894749
name|telephone|takesCourse,name.s=telephone.s|name.s=takesCourse.s,|telephone.o=xxx-xxx-xxxx|takesCourse.o=http://www.Department2.University63.edu/Course0,14
takesCourse|type|name,takesCourse.s=type.s|type.s=name.s,takesCourse.o=http://www.Department15.University76.edu/GraduateCourse20|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent|,7
name|degreeFrom|type,name.s=degreeFrom.s|degreeFrom.s=type.s,|degreeFrom.o=http://www.University988.edu|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssociateProfessor,69
name|takesCourse|member,name.s=takesCourse.o|takesCourse.s=member.o,||member.s=http://www.Department16.University7.edu,1683
publicationAuthor|member|name,publicationAuthor.o=member.o|member.s=name.s,publicationAuthor.s=http://www.Department8.University89.edu/AssociateProfessor2/Publication8||,1
name|type|doctoralDegreeFrom,name.s=type.s|name.s=doctoralDegreeFrom.s,name.o=AssociateProfessor4||,8028
degreeFrom|advisor|type,degreeFrom.s=advisor.s|degreeFrom.s=type.s,|advisor.o=http://www.Department4.University69.edu/AssistantProfessor3|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent,2
name|type|advisor,name.s=type.s|name.s=advisor.o,name.o=AssistantProfessor0|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor|,14665
telephone|degreeFrom|name,telephone.s=degreeFrom.s|telephone.s=name.s,telephone.o=xxx-xxx-xxxx||,469226
teacherOf|member|hasAlumnus,teacherOf.s=member.o|teacherOf.s=hasAlumnus.o,teacherOf.o=http://www.Department20.University4.edu/Course51|member.s=http://www.Department20.University4.edu|,3
type|publicationAuthor|telephone,type.s=publicationAuthor.s|publicationAuthor.o=telephone.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication||telephone.o=xxx-xxx-xxxx,1442184
name|memberOf|publicationAuthor,name.s=memberOf.s|name.s=publicationAuthor.o,|memberOf.o=http://www.Department12.University92.edu|,663
takesCourse|type|emailAddress,takesCourse.s=type.s|type.s=emailAddress.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student|emailAddress.o=UndergraduateStudent232@Department10.University94.edu,4
type|memberOf|publicationAuthor,type.s=memberOf.s|memberOf.s=publicationAuthor.o,||publicationAuthor.s=http://www.Department15.University94.edu/FullProfessor2/Publication8,4
member|type|takesCourse,member.o=type.s|type.s=takesCourse.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student|takesCourse.o=http://www.Department4.University82.edu/Course16,26
takesCourse|name|type,takesCourse.s=name.s|takesCourse.o=type.s,|name.o=GraduateStudent15|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work,4029
advisor|emailAddress|publicationAuthor,advisor.o=emailAddress.s|emailAddress.s=publicationAuthor.o,||publicationAuthor.s=http://www.Department13.University69.edu/FullProfessor5/Publication16,6
publicationAuthor|member|type,publicationAuthor.o=member.o|publicationAuthor.o=type.s,publicationAuthor.s=http://www.Department6.University27.edu/AssociateProfessor13/Publication12||,10
emailAddress|name|type,emailAddress.s=name.s|name.s=type.s,emailAddress.o=UndergraduateStudent52@Department5.University5.edu||,2
type|telephone|emailAddress,type.s=telephone.s|telephone.s=emailAddress.s,|telephone.o=xxx-xxx-xxxx|,2828648
advisor|name|type,advisor.s=name.s|name.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant,55994
takesCourse|undergraduateDegreeFrom|type,takesCourse.s=undergraduateDegreeFrom.s|takesCourse.o=type.s,|undergraduateDegreeFrom.o=http://www.University730.edu|,1491
telephone|name|type,telephone.s=name.s|telephone.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,795970
member|emailAddress|name,member.o=emailAddress.s|member.s=name.s,|emailAddress.o=UndergraduateStudent298@Department0.University89.edu|name.o=Department0,1
type|member|memberOf,type.s=member.s|member.s=memberOf.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization||memberOf.s=http://www.Department18.University50.edu/UndergraduateStudent344,649
takesCourse|name|telephone,takesCourse.s=name.s|name.s=telephone.s,takesCourse.o=http://www.Department20.University85.edu/Course9|name.o=UndergraduateStudent40|,1
publicationAuthor|takesCourse|name,publicationAuthor.o=takesCourse.s|takesCourse.o=name.s,publicationAuthor.s=http://www.Department22.University11.edu/AssociateProfessor5/Publication0||name.o=GraduateCourse32,1
name|teachingAssistantOf|takesCourse,name.s=teachingAssistantOf.s|teachingAssistantOf.o=takesCourse.o,||,1234651
name|teachingAssistantOf|takesCourse,name.s=teachingAssistantOf.s|teachingAssistantOf.o=takesCourse.o,||takesCourse.s=http://www.Department1.University12.edu/UndergraduateStudent153,1
publicationAuthor|emailAddress|advisor,publicationAuthor.o=emailAddress.s|publicationAuthor.o=advisor.o,|emailAddress.o=AssistantProfessor0@Department0.University53.edu|advisor.s=http://www.Department0.University53.edu/UndergraduateStudent71,8
memberOf|takesCourse|publicationAuthor,memberOf.s=takesCourse.s|takesCourse.s=publicationAuthor.o,|takesCourse.o=http://www.Department5.University90.edu/GraduateCourse28|,11
advisor|member|emailAddress,advisor.s=member.o|advisor.o=emailAddress.s,||,411501
advisor|member|emailAddress,advisor.s=member.o|advisor.o=emailAddress.s,|member.s=http://www.Department3.University62.edu|emailAddress.o=AssociateProfessor5@Department3.University62.edu,9
type|memberOf|telephone,type.s=memberOf.s|type.s=telephone.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student||,795970
type|member|memberOf,type.s=member.s|member.s=memberOf.o,|member.o=http://www.Department4.University20.edu/UndergraduateStudent430|memberOf.s=http://www.Department4.University20.edu/UndergraduateStudent460,2
type|emailAddress|memberOf,type.s=emailAddress.s|type.s=memberOf.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant||memberOf.o=http://www.Department13.University80.edu,28
type|member|name,type.s=member.o|member.s=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Faculty||,72302
type|undergraduateDegreeFrom|name,type.s=undergraduateDegreeFrom.o|undergraduateDegreeFrom.s=name.s,||name.o=GraduateStudent49,4014
publicationAuthor|name|type,publicationAuthor.s=name.s|name.s=type.s,publicationAuthor.o=http://www.Department17.University29.edu/GraduateStudent100||,3
memberOf|hasAlumnus|takesCourse,memberOf.s=hasAlumnus.o|hasAlumnus.o=takesCourse.s,memberOf.o=http://www.Department5.University33.edu|hasAlumnus.s=http://www.University314.edu|,3
takesCourse|teacherOf|name,takesCourse.o=teacherOf.o|takesCourse.s=name.s,|teacherOf.s=http://www.Department10.University45.edu/FullProfessor6|,36
type|takesCourse|publicationAuthor,type.s=takesCourse.s|takesCourse.s=publicationAuthor.o,|takesCourse.o=http://www.Department14.University72.edu/GraduateCourse57|,60
memberOf|type|name,memberOf.o=type.s|memberOf.o=name.s,||name.o=Department1,112988
name|memberOf|takesCourse,name.s=memberOf.s|memberOf.s=takesCourse.s,||takesCourse.o=http://www.Department7.University6.edu/Course24,28
advisor|degreeFrom|name,advisor.o=degreeFrom.s|advisor.o=name.s,|degreeFrom.o=http://www.University106.edu|,1364
publicationAuthor|type|member,publicationAuthor.s=type.s|publicationAuthor.o=member.o,||member.s=http://www.Department2.University36.edu,688
advisor|name|type,advisor.s=name.s|advisor.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,158939
type|takesCourse|name,type.s=takesCourse.o|takesCourse.o=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course||,2894749
degreeFrom|hasAlumnus|publicationAuthor,degreeFrom.o=hasAlumnus.s|hasAlumnus.o=publicationAuthor.o,||publicationAuthor.s=http://www.Department2.University65.edu/AssociateProfessor9/Publication3,1871
takesCourse|name|publicationAuthor,takesCourse.s=name.s|takesCourse.s=publicationAuthor.o,takesCourse.o=http://www.Department8.University29.edu/GraduateCourse1|name.o=GraduateStudent28|,1
type|name|memberOf,type.s=name.s|type.s=memberOf.s,||memberOf.o=http://www.Department0.University62.edu,1467
takesCourse|name|emailAddress,takesCourse.o=name.s|takesCourse.s=emailAddress.s,||emailAddress.o=UndergraduateStudent359@Department14.University41.edu,4
type|takesCourse|name,type.s=takesCourse.s|type.s=name.s,||name.o=UndergraduateStudent101,12060
name|type|publicationAuthor,name.s=type.s|type.s=publicationAuthor.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication|publicationAuthor.o=http://www.Department1.University25.edu/AssociateProfessor5,10
name|type|takesCourse,name.s=type.s|type.s=takesCourse.s,||takesCourse.o=http://www.Department5.University43.edu/Course37,40
emailAddress|member|publicationAuthor,emailAddress.s=member.o|emailAddress.s=publicationAuthor.o,emailAddress.o=FullProfessor0@Department7.University52.edu||,17
advisor|name|publicationAuthor,advisor.o=name.s|advisor.o=publicationAuthor.o,|name.o=FullProfessor4|,286701
emailAddress|name|type,emailAddress.s=name.s|name.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person,252562
undergraduateDegreeFrom|worksFor|name,undergraduateDegreeFrom.s=worksFor.s|undergraduateDegreeFrom.s=name.s,||,72302
undergraduateDegreeFrom|worksFor|name,undergraduateDegreeFrom.s=worksFor.s|undergraduateDegreeFrom.s=name.s,undergraduateDegreeFrom.o=http://www.University530.edu|worksFor.o=http://www.Department7.University68.edu|,1
takesCourse|name|telephone,takesCourse.s=name.s|name.s=telephone.s,||telephone.o=xxx-xxx-xxxx,2894749
name|type|takesCourse,name.s=type.s|name.s=takesCourse.o,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work|takesCourse.s=http://www.Department5.University65.edu/GraduateStudent67,3
name|takesCourse|type,name.s=takesCourse.s|takesCourse.o=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course,2894749
member|takesCourse|type,member.o=takesCourse.s|member.o=type.s,member.s=http://www.Department0.University66.edu||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student,1487
emailAddress|type|telephone,emailAddress.s=type.s|type.s=telephone.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Faculty|telephone.o=xxx-xxx-xxxx,72302
name|advisor|member,name.s=advisor.o|name.s=member.o,name.o=AssistantProfessor4||member.s=http://www.Department2.University8.edu,12
emailAddress|takesCourse|name,emailAddress.s=takesCourse.s|emailAddress.s=name.s,emailAddress.o=GraduateStudent86@Department0.University56.edu|takesCourse.o=http://www.Department0.University56.edu/GraduateCourse24|,1
memberOf|type|takesCourse,memberOf.s=type.s|type.s=takesCourse.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent|takesCourse.o=http://www.Department10.University22.edu/Course43,30
takesCourse|type|publicationAuthor,takesCourse.o=type.s|takesCourse.s=publicationAuthor.o,||publicationAuthor.s=http://www.Department7.University87.edu/AssistantProfessor6/Publication1,24
advisor|member|worksFor,advisor.s=member.o|advisor.o=worksFor.s,||,411501
advisor|member|worksFor,advisor.s=member.o|advisor.o=worksFor.s,|member.s=http://www.Department1.University15.edu|worksFor.o=http://www.Department1.University15.edu,218
teacherOf|memberOf|degreeFrom,teacherOf.s=memberOf.s|memberOf.s=degreeFrom.s,||,650724
teacherOf|memberOf|degreeFrom,teacherOf.s=memberOf.s|memberOf.s=degreeFrom.s,||degreeFrom.o=http://www.University790.edu,639
name|memberOf|publicationAuthor,name.s=memberOf.s|name.s=publicationAuthor.o,||publicationAuthor.s=http://www.Department7.University98.edu/AssociateProfessor7/Publication10,2
name|takesCourse|telephone,name.s=takesCourse.s|takesCourse.s=telephone.s,name.o=GraduateStudent37||telephone.o=xxx-xxx-xxxx,4045
publicationAuthor|memberOf|emailAddress,publicationAuthor.o=memberOf.s|publicationAuthor.o=emailAddress.s,|memberOf.o=http://www.Department9.University68.edu|emailAddress.o=AssociateProfessor4@Department9.University68.edu,15
advisor|telephone|name,advisor.o=telephone.s|advisor.o=name.s,|telephone.o=xxx-xxx-xxxx|name.o=AssociateProfessor3,11560
type|publicationAuthor|telephone,type.s=publicationAuthor.o|publicationAuthor.o=telephone.s,|publicationAuthor.s=http://www.Department14.University68.edu/AssociateProfessor4/Publication6|telephone.o=xxx-xxx-xxxx,7
publicationAuthor|hasAlumnus|advisor,publicationAuthor.o=hasAlumnus.o|publicationAuthor.o=advisor.o,|hasAlumnus.s=http://www.University910.edu|,17769
type|publicationAuthor|name,type.s=publicationAuthor.s|publicationAuthor.s=name.s,|publicationAuthor.o=http://www.Department10.University60.edu/GraduateStudent26|name.o=Publication2,1
type|name|member,type.s=name.s|name.s=member.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department|name.o=Department12|,55444
takesCourse|type|name,takesCourse.s=type.s|takesCourse.o=name.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student|name.o=Course37,44336
undergraduateDegreeFrom|member|memberOf,undergraduateDegreeFrom.s=member.o|member.o=memberOf.s,|member.s=http://www.Department8.University63.edu|memberOf.o=http://www.Department8.University63.edu,154
publicationAuthor|name|member,publicationAuthor.o=name.s|name.s=member.o,||member.s=http://www.Department15.University56.edu,677
memberOf|name|type,memberOf.o=name.s|memberOf.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student,795970
takesCourse|degreeFrom|memberOf,takesCourse.s=degreeFrom.s|degreeFrom.s=memberOf.s,|degreeFrom.o=http://www.University163.edu|memberOf.o=http://www.Department13.University70.edu,2
name|type|hasAlumnus,name.s=type.s|type.s=hasAlumnus.s,name.o=University84||,928
type|publicationAuthor|name,type.s=publicationAuthor.o|publicationAuthor.o=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person||name.o=GraduateStudent17,4933
type|takesCourse|undergraduateDegreeFrom,type.s=takesCourse.s|type.s=undergraduateDegreeFrom.s,||undergraduateDegreeFrom.o=http://www.University651.edu,1843
memberOf|takesCourse|name,memberOf.s=takesCourse.s|memberOf.s=name.s,memberOf.o=http://www.Department3.University23.edu||name.o=GraduateStudent73,1
memberOf|emailAddress|member,memberOf.s=emailAddress.s|memberOf.s=member.o,memberOf.o=http://www.Department14.University57.edu||member.s=http://www.Department14.University57.edu,667
takesCourse|type|member,takesCourse.s=type.s|type.s=member.o,takesCourse.o=http://www.Department15.University39.edu/GraduateCourse0|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person|,5
type|degreeFrom|publicationAuthor,type.s=degreeFrom.o|degreeFrom.s=publicationAuthor.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#University||publicationAuthor.s=http://www.Department12.University15.edu/AssociateProfessor3/Publication1,3
advisor|publicationAuthor|hasAlumnus,advisor.s=publicationAuthor.o|advisor.s=hasAlumnus.o,advisor.o=http://www.Department1.University2.edu/AssociateProfessor12|publicationAuthor.s=http://www.Department1.University2.edu/FullProfessor1/Publication15|,1
type|takesCourse|name,type.s=takesCourse.o|takesCourse.o=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work|takesCourse.s=http://www.Department16.University60.edu/UndergraduateStudent0|,3
telephone|hasAlumnus|undergraduateDegreeFrom,telephone.s=hasAlumnus.o|telephone.s=undergraduateDegreeFrom.s,||undergraduateDegreeFrom.o=http://www.University654.edu,511
type|publicationAuthor|hasAlumnus,type.s=publicationAuthor.s|publicationAuthor.o=hasAlumnus.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication||,3057067
publicationAuthor|type|takesCourse,publicationAuthor.o=type.s|publicationAuthor.o=takesCourse.s,publicationAuthor.s=http://www.Department13.University30.edu/FullProfessor3/Publication12||takesCourse.o=http://www.Department13.University30.edu/GraduateCourse7,5
takesCourse|name|type,takesCourse.s=name.s|name.s=type.s,takesCourse.o=http://www.Department9.University7.edu/Course11||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,18
publicationAuthor|telephone|type,publicationAuthor.o=telephone.s|publicationAuthor.o=type.s,publicationAuthor.s=http://www.Department11.University53.edu/AssistantProfessor7/Publication7||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person,1
type|undergraduateDegreeFrom|takesCourse,type.s=undergraduateDegreeFrom.s|type.s=takesCourse.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person|undergraduateDegreeFrom.o=http://www.University234.edu|,551
emailAddress|publicationAuthor|memberOf,emailAddress.s=publicationAuthor.o|emailAddress.s=memberOf.s,||memberOf.o=http://www.Department10.University64.edu,734
type|name|member,type.s=name.s|name.s=member.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent||member.s=http://www.Department3.University40.edu,372
emailAddress|type|name,emailAddress.s=type.s|emailAddress.s=name.s,emailAddress.o=UndergraduateStudent92@Department0.University50.edu|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent|,1
type|takesCourse|name,type.s=takesCourse.o|takesCourse.s=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course||name.o=UndergraduateStudent281,5842
undergraduateDegreeFrom|type|publicationAuthor,undergraduateDegreeFrom.o=type.s|undergraduateDegreeFrom.s=publicationAuthor.o,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#University|,1442184
advisor|publicationAuthor|type,advisor.s=publicationAuthor.o|advisor.s=type.s,|publicationAuthor.s=http://www.Department6.University22.edu/FullProfessor2/Publication8|,5
undergraduateDegreeFrom|type|hasAlumnus,undergraduateDegreeFrom.o=type.s|undergraduateDegreeFrom.s=hasAlumnus.o,||,938452
undergraduateDegreeFrom|type|hasAlumnus,undergraduateDegreeFrom.o=type.s|undergraduateDegreeFrom.s=hasAlumnus.o,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#University|hasAlumnus.s=http://www.University532.edu,485
type|takesCourse|name,type.s=takesCourse.s|takesCourse.o=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent||name.o=Course9,44211
emailAddress|takesCourse|type,emailAddress.s=takesCourse.s|takesCourse.s=type.s,emailAddress.o=UndergraduateStudent147@Department7.University16.edu|takesCourse.o=http://www.Department7.University16.edu/Course27|,2
emailAddress|takesCourse|telephone,emailAddress.s=takesCourse.s|takesCourse.s=telephone.s,|takesCourse.o=http://www.Department10.University96.edu/GraduateCourse46|,4
takesCourse|type|name,takesCourse.o=type.s|takesCourse.o=name.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course|,2894749
type|takesCourse|name,type.s=takesCourse.o|takesCourse.o=name.s,||name.o=Course28,89664
takesCourse|type|name,takesCourse.s=type.s|type.s=name.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student|name.o=UndergraduateStudent412,2584
memberOf|advisor|takesCourse,memberOf.s=advisor.s|advisor.s=takesCourse.s,||takesCourse.o=http://www.Department1.University11.edu/GraduateCourse41,5
publicationAuthor|name|advisor,publicationAuthor.s=name.s|publicationAuthor.o=advisor.s,|name.o=Publication1|advisor.o=http://www.Department16.University54.edu/AssistantProfessor4,4
member|degreeFrom|name,member.o=degreeFrom.s|degreeFrom.o=name.s,member.s=http://www.Department20.University89.edu||,25
memberOf|type|name,memberOf.o=type.s|type.s=name.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department|,1120834
telephone|type|name,telephone.s=type.s|type.s=name.s,||name.o=GraduateStudent38,7638
name|type|takesCourse,name.s=type.s|type.s=takesCourse.s,name.o=UndergraduateStudent401||,5760
type|name|publicationAuthor,type.s=name.s|name.s=publicationAuthor.s,||publicationAuthor.o=http://www.Department8.University24.edu/AssistantProfessor0,5
name|publicationAuthor|type,name.s=publicationAuthor.o|publicationAuthor.o=type.s,|publicationAuthor.s=http://www.Department2.University85.edu/AssociateProfessor3/Publication2|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Employee,1
takesCourse|name|type,takesCourse.o=name.s|name.s=type.s,takesCourse.s=http://www.Department19.University40.edu/UndergraduateStudent352|name.o=Course4|,2
advisor|name|publicationAuthor,advisor.o=name.s|name.s=publicationAuthor.o,|name.o=FullProfessor5|,287043
type|publicationAuthor|name,type.s=publicationAuthor.s|publicationAuthor.o=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication||name.o=GraduateStudent104,4835
publicationAuthor|name|memberOf,publicationAuthor.o=name.s|name.s=memberOf.s,|name.o=GraduateStudent125|memberOf.o=http://www.Department21.University80.edu,2
type|advisor|memberOf,type.s=advisor.s|advisor.o=memberOf.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student||memberOf.o=http://www.Department23.University26.edu,73
type|advisor|name,type.s=advisor.s|advisor.s=name.s,|advisor.o=http://www.Department14.University28.edu/AssistantProfessor5|,29
name|type|publicationAuthor,name.s=type.s|type.s=publicationAuthor.o,name.o=GraduateStudent42||publicationAuthor.s=http://www.Department21.University71.edu/FullProfessor4/Publication4,5
name|publicationAuthor|advisor,name.s=publicationAuthor.o|name.s=advisor.o,name.o=AssociateProfessor12|publicationAuthor.s=http://www.Department10.University32.edu/AssociateProfessor12/Publication8|,7
takesCourse|emailAddress|type,takesCourse.s=emailAddress.s|emailAddress.s=type.s,takesCourse.o=http://www.Department18.University98.edu/Course43||,64
emailAddress|publicationAuthor|takesCourse,emailAddress.s=publicationAuthor.o|publicationAuthor.o=takesCourse.s,emailAddress.o=GraduateStudent82@Department15.University53.edu||,12
member|takesCourse|name,member.o=takesCourse.s|takesCourse.s=name.s,|takesCourse.o=http://www.Department2.University82.edu/Course5|,16
name|takesCourse|type,name.s=takesCourse.s|name.s=type.s,|takesCourse.o=http://www.Department10.University75.edu/Course20|,46
mastersDegreeFrom|hasAlumnus|type,mastersDegreeFrom.o=hasAlumnus.s|mastersDegreeFrom.s=type.s,||,130335449
mastersDegreeFrom|hasAlumnus|type,mastersDegreeFrom.o=hasAlumnus.s|mastersDegreeFrom.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Faculty,33998306
member|name|emailAddress,member.s=name.s|member.o=emailAddress.s,||emailAddress.o=GraduateStudent0@Department8.University83.edu,1
takesCourse|type|name,takesCourse.o=type.s|takesCourse.o=name.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work|name.o=Course32,44442
takesCourse|type|member,takesCourse.s=type.s|takesCourse.s=member.o,takesCourse.o=http://www.Department19.University55.edu/GraduateCourse1||member.s=http://www.Department19.University55.edu,18
name|degreeFrom|takesCourse,name.s=degreeFrom.s|degreeFrom.s=takesCourse.s,name.o=GraduateStudent93||,4008
member|degreeFrom|takesCourse,member.o=degreeFrom.s|member.o=takesCourse.s,member.s=http://www.Department17.University11.edu||takesCourse.o=http://www.Department17.University11.edu/GraduateCourse35,6
takesCourse|type|name,takesCourse.s=type.s|type.s=name.s,takesCourse.o=http://www.Department5.University56.edu/GraduateCourse23||,18
type|name|publicationAuthor,type.s=name.s|name.s=publicationAuthor.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Employee|name.o=AssociateProfessor0|,27935
memberOf|telephone|worksFor,memberOf.s=telephone.s|memberOf.s=worksFor.s,||worksFor.o=http://www.Department3.University45.edu,34
type|takesCourse|teachingAssistantOf,type.s=takesCourse.s|type.s=teachingAssistantOf.s,||teachingAssistantOf.o=http://www.Department6.University47.edu/Course31,12
takesCourse|name|type,takesCourse.o=name.s|takesCourse.o=type.s,|name.o=GraduateCourse41|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course,9339
doctoralDegreeFrom|type|name,doctoralDegreeFrom.o=type.s|doctoralDegreeFrom.o=name.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#University|,7249
publicationAuthor|takesCourse|type,publicationAuthor.o=takesCourse.s|publicationAuthor.s=type.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication,1268874
type|name|member,type.s=name.s|type.s=member.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department||member.o=http://www.Department20.University74.edu/GraduateStudent86,1
member|type|undergraduateDegreeFrom,member.o=type.s|member.o=undergraduateDegreeFrom.s,member.s=http://www.Department1.University83.edu||,727
type|emailAddress|takesCourse,type.s=emailAddress.s|emailAddress.s=takesCourse.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent|emailAddress.o=UndergraduateStudent249@Department2.University20.edu|,3
takesCourse|publicationAuthor|type,takesCourse.s=publicationAuthor.o|publicationAuthor.s=type.s,takesCourse.o=http://www.Department11.University22.edu/GraduateCourse28||,15
type|takesCourse|telephone,type.s=takesCourse.s|type.s=telephone.s,|takesCourse.o=http://www.Department16.University1.edu/Course35|,42
memberOf|degreeFrom|emailAddress,memberOf.s=degreeFrom.s|memberOf.s=emailAddress.s,||emailAddress.o=GraduateStudent93@Department11.University50.edu,1
takesCourse|type|memberOf,takesCourse.s=type.s|takesCourse.s=memberOf.s,takesCourse.o=http://www.Department19.University91.edu/Course10||memberOf.o=http://www.Department19.University91.edu,48
type|takesCourse|name,type.s=takesCourse.s|type.s=name.s,||name.o=UndergraduateStudent310,10570
name|member|type,name.s=member.o|member.o=type.s,name.o=UndergraduateStudent301||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student,1836
degreeFrom|name|takesCourse,degreeFrom.o=name.s|degreeFrom.s=takesCourse.s,|name.o=University66|,489
type|name|doctoralDegreeFrom,type.s=name.s|type.s=doctoralDegreeFrom.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#University|name.o=University59|,63
degreeFrom|telephone|hasAlumnus,degreeFrom.s=telephone.s|telephone.s=hasAlumnus.o,degreeFrom.o=http://www.University32.edu||hasAlumnus.s=http://www.University831.edu,1
publicationAuthor|telephone|takesCourse,publicationAuthor.o=telephone.s|publicationAuthor.o=takesCourse.s,||takesCourse.o=http://www.Department0.University86.edu/GraduateCourse25,11
memberOf|type|emailAddress,memberOf.s=type.s|type.s=emailAddress.s,memberOf.o=http://www.Department3.University41.edu|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent|,349
memberOf|takesCourse|type,memberOf.s=takesCourse.s|memberOf.s=type.s,|takesCourse.o=http://www.Department2.University1.edu/Course4|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,20
type|takesCourse|name,type.s=takesCourse.s|takesCourse.o=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent||,2389201
takesCourse|type|advisor,takesCourse.s=type.s|type.s=advisor.s,takesCourse.o=http://www.Department0.University20.edu/GraduateCourse13|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent|,12
