memberOf|member|type|undergraduateDegreeFrom|telephone,memberOf.o=member.s|memberOf.o=type.s|memberOf.s=undergraduateDegreeFrom.s|memberOf.s=telephone.s,|member.o=http://www.Department12.University74.edu/UndergraduateStudent52|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization||,151
memberOf,,memberOf.o=http://www.Department4.University89.edu,533
member|publicationAuthor,member.o=publicationAuthor.o,member.s=http://www.Department9.University95.edu|publicationAuthor.s=http://www.Department9.University95.edu/AssistantProfessor5/Publication7,4
type,,type.s=http://www.Department4.University68.edu/GraduateStudent82,5
name|advisor|hasAlumnus|degreeFrom,name.s=advisor.o|name.s=hasAlumnus.o|hasAlumnus.s=degreeFrom.o,|||,540549099
name|advisor|hasAlumnus|degreeFrom,name.s=advisor.o|name.s=hasAlumnus.o|hasAlumnus.s=degreeFrom.o,|advisor.s=http://www.Department12.University58.edu/UndergraduateStudent88||degreeFrom.s=http://www.Department21.University96.edu/FullProfessor8,1
degreeFrom|type,degreeFrom.s=type.s,degreeFrom.o=http://www.University110.edu|,1873
member,,member.o=http://www.Department3.University18.edu/UndergraduateStudent267,1
memberOf|type|member|publicationAuthor|name,memberOf.s=type.s|type.s=member.o|memberOf.s=publicationAuthor.o|publicationAuthor.s=name.s,||||,5611783
memberOf|type|member|publicationAuthor|name,memberOf.s=type.s|type.s=member.o|memberOf.s=publicationAuthor.o|publicationAuthor.s=name.s,memberOf.o=http://www.Department17.University78.edu||||,3026
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student,795970
type|telephone|member,type.s=telephone.s|telephone.s=member.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student||member.s=http://www.Department9.University9.edu,520
type|takesCourse|emailAddress|memberOf|undergraduateDegreeFrom,type.s=takesCourse.s|type.s=emailAddress.s|emailAddress.s=memberOf.s|memberOf.s=undergraduateDegreeFrom.s,||||,1921070
type|takesCourse|emailAddress|memberOf|undergraduateDegreeFrom,type.s=takesCourse.s|type.s=emailAddress.s|emailAddress.s=memberOf.s|memberOf.s=undergraduateDegreeFrom.s,||emailAddress.o=GraduateStudent67@Department16.University96.edu||undergraduateDegreeFrom.o=http://www.University299.edu,5
member,,member.o=http://www.Department1.University43.edu/UndergraduateStudent340,1
type|name,type.s=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent|name.o=UndergraduateStudent405,911
type,,type.s=http://www.Department5.University49.edu/UndergraduateStudent321,2
takesCourse|teacherOf|emailAddress,takesCourse.o=teacherOf.o|takesCourse.s=emailAddress.s,|teacherOf.s=http://www.Department10.University55.edu/FullProfessor0|emailAddress.o=UndergraduateStudent129@Department10.University55.edu,1
type|publicationAuthor,type.s=publicationAuthor.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Faculty|publicationAuthor.s=http://www.Department5.University6.edu/AssociateProfessor2/Publication11,1
degreeFrom|emailAddress|type,degreeFrom.s=emailAddress.s|emailAddress.s=type.s,|emailAddress.o=AssistantProfessor7@Department10.University42.edu|,12
publicationAuthor,,publicationAuthor.o=http://www.Department8.University37.edu/FullProfessor3,20
telephone,,telephone.s=http://www.Department16.University84.edu/UndergraduateStudent375,1
teacherOf|name|undergraduateDegreeFrom,teacherOf.s=name.s|teacherOf.s=undergraduateDegreeFrom.s,||,217148
teacherOf|name|undergraduateDegreeFrom,teacherOf.s=name.s|teacherOf.s=undergraduateDegreeFrom.s,|name.o=FullProfessor7|undergraduateDegreeFrom.o=http://www.University347.edu,6
memberOf|type|emailAddress|telephone,memberOf.s=type.s|type.s=emailAddress.s|emailAddress.s=telephone.s,|||,2828648
memberOf|type|emailAddress|telephone,memberOf.s=type.s|type.s=emailAddress.s|emailAddress.s=telephone.s,memberOf.o=http://www.Department4.University58.edu|||,1376
member|type|name|memberOf,member.s=type.s|member.s=name.s|member.s=memberOf.o,|||,712965547
memberOf|type,memberOf.s=type.s,memberOf.o=http://www.Department16.University16.edu|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student,292
takesCourse|publicationAuthor|type|memberOf|emailAddress,takesCourse.s=publicationAuthor.o|takesCourse.o=type.s|publicationAuthor.o=memberOf.s|memberOf.s=emailAddress.s,||||,3806622
takesCourse|publicationAuthor|type|memberOf|emailAddress,takesCourse.s=publicationAuthor.o|takesCourse.o=type.s|publicationAuthor.o=memberOf.s|memberOf.s=emailAddress.s,|||memberOf.o=http://www.Department10.University5.edu|,1998
publicationAuthor|type,publicationAuthor.o=type.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Employee,808741
teacherOf|name|member,teacherOf.s=name.s|teacherOf.s=member.o,teacherOf.o=http://www.Department21.University61.edu/Course3||member.s=http://www.Department21.University61.edu,1
takesCourse|type,takesCourse.s=type.s,takesCourse.o=http://www.Department12.University16.edu/Course48|,52
type|degreeFrom|name,type.s=degreeFrom.o|type.s=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#University||name.o=University62,498
type,,type.s=http://www.Department3.University23.edu/GraduateStudent89,5
name,,name.o=Publication4,62350
emailAddress,,emailAddress.s=http://www.Department7.University92.edu/GraduateStudent60,1
member|memberOf|takesCourse|type,member.o=memberOf.s|memberOf.s=takesCourse.s|memberOf.o=type.s,|||,5789498
member|memberOf|takesCourse|type,member.o=memberOf.s|memberOf.s=takesCourse.s|memberOf.o=type.s,||takesCourse.o=http://www.Department1.University2.edu/GraduateCourse14|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization,4
name,,name.o=Publication5,57124
memberOf|telephone,memberOf.s=telephone.s,memberOf.o=http://www.Department14.University14.edu|,428
memberOf|advisor|type|takesCourse|degreeFrom,memberOf.s=advisor.s|advisor.s=type.s|type.s=takesCourse.s|takesCourse.s=degreeFrom.s,||||,1921070
memberOf|advisor|type|takesCourse|degreeFrom,memberOf.s=advisor.s|advisor.s=type.s|type.s=takesCourse.s|takesCourse.s=degreeFrom.s,memberOf.o=http://www.Department10.University90.edu||||,1042
type|telephone|takesCourse|degreeFrom,type.s=telephone.s|telephone.s=takesCourse.s|type.s=degreeFrom.s,|||,1921070
type|telephone|takesCourse|degreeFrom,type.s=telephone.s|telephone.s=takesCourse.s|type.s=degreeFrom.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent|||,505548
emailAddress|name|type,emailAddress.s=name.s|emailAddress.s=type.s,|name.o=FullProfessor8|,4160
degreeFrom|emailAddress|type,degreeFrom.s=emailAddress.s|degreeFrom.s=type.s,degreeFrom.o=http://www.University268.edu||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Faculty,208
hasAlumnus,,hasAlumnus.s=http://www.University292.edu,469
type,,type.s=http://www.Department23.University77.edu/UndergraduateStudent328,2
emailAddress|name,emailAddress.s=name.s,|name.o=GraduateStudent93,2005
member|takesCourse,member.o=takesCourse.s,|takesCourse.o=http://www.Department7.University75.edu/GraduateCourse46,8
publicationAuthor|degreeFrom|takesCourse|type|telephone,publicationAuthor.o=degreeFrom.s|publicationAuthor.o=takesCourse.s|degreeFrom.s=type.s|takesCourse.s=telephone.s,||||,4822836
publicationAuthor|degreeFrom|takesCourse|type|telephone,publicationAuthor.o=degreeFrom.s|publicationAuthor.o=takesCourse.s|degreeFrom.s=type.s|takesCourse.s=telephone.s,|degreeFrom.o=http://www.University247.edu|||,4963
publicationAuthor|type,publicationAuthor.o=type.s,publicationAuthor.s=http://www.Department6.University19.edu/FullProfessor4/Publication7|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor,1
type|takesCourse|member|emailAddress,type.s=takesCourse.s|takesCourse.s=member.o|member.o=emailAddress.s,|||,6699472
type|takesCourse|member|emailAddress,type.s=takesCourse.s|takesCourse.s=member.o|member.o=emailAddress.s,|||emailAddress.o=UndergraduateStudent329@Department0.University78.edu,8
takesCourse,,takesCourse.s=http://www.Department21.University24.edu/UndergraduateStudent256,2
type|teacherOf|name,type.s=teacherOf.o|teacherOf.s=name.s,||name.o=FullProfessor4,14896
publicationAuthor|type|emailAddress|takesCourse,publicationAuthor.o=type.s|publicationAuthor.o=emailAddress.s|emailAddress.s=takesCourse.s,|||,4822836
publicationAuthor|type|emailAddress|takesCourse,publicationAuthor.o=type.s|publicationAuthor.o=emailAddress.s|emailAddress.s=takesCourse.s,||emailAddress.o=GraduateStudent118@Department10.University89.edu|takesCourse.o=http://www.Department10.University89.edu/GraduateCourse40,15
member|takesCourse|hasAlumnus|publicationAuthor,member.o=takesCourse.s|takesCourse.s=hasAlumnus.o|member.o=publicationAuthor.o,|||,1268874
member|takesCourse|hasAlumnus|publicationAuthor,member.o=takesCourse.s|takesCourse.s=hasAlumnus.o|member.o=publicationAuthor.o,|||publicationAuthor.s=http://www.Department4.University70.edu/FullProfessor4/Publication9,5
member|takesCourse|name|type,member.o=takesCourse.s|member.o=name.s|member.s=type.s,|||,5789498
member|takesCourse|name|type,member.o=takesCourse.s|member.o=name.s|member.s=type.s,|||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department,2894749
memberOf|advisor|telephone,memberOf.s=advisor.s|advisor.o=telephone.s,memberOf.o=http://www.Department18.University77.edu||telephone.o=xxx-xxx-xxxx,200
hasAlumnus,,hasAlumnus.o=http://www.Department18.University39.edu/GraduateStudent58,1
emailAddress|name|type|takesCourse|advisor,emailAddress.s=name.s|name.s=type.s|type.s=takesCourse.s|takesCourse.s=advisor.s,||||,2875710
emailAddress|name|type|takesCourse|advisor,emailAddress.s=name.s|name.s=type.s|type.s=takesCourse.s|takesCourse.s=advisor.s,|name.o=UndergraduateStudent424|||,944
emailAddress|telephone,emailAddress.s=telephone.s,|telephone.o=xxx-xxx-xxxx,1120834
publicationAuthor|name|type|degreeFrom|memberOf,publicationAuthor.o=name.s|publicationAuthor.o=type.s|name.s=degreeFrom.s|type.s=memberOf.s,||||,12010843
publicationAuthor|name|type|degreeFrom|memberOf,publicationAuthor.o=name.s|publicationAuthor.o=type.s|name.s=degreeFrom.s|type.s=memberOf.s,||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Faculty||memberOf.o=http://www.Department21.University35.edu,1143
type|member,type.s=member.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent|,795970
hasAlumnus|type,hasAlumnus.s=type.s,hasAlumnus.o=http://www.Department3.University75.edu/GraduateStudent106|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization,1
emailAddress,,emailAddress.o=UndergraduateStudent46@Department3.University54.edu,1
member,,member.o=http://www.Department3.University24.edu/GraduateStudent111,1
telephone|type,telephone.s=type.s,|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student,795970
publicationAuthor|name,publicationAuthor.s=name.s,publicationAuthor.o=http://www.Department15.University72.edu/AssociateProfessor1|name.o=Publication11,1
type,,type.s=http://www.Department11.University66.edu/AssociateProfessor6/Publication11,1
type|publicationAuthor|emailAddress|takesCourse,type.s=publicationAuthor.o|type.s=emailAddress.s|emailAddress.s=takesCourse.s,|||,4822836
type|publicationAuthor|emailAddress|takesCourse,type.s=publicationAuthor.o|type.s=emailAddress.s|emailAddress.s=takesCourse.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person|||,1268874
memberOf|takesCourse|emailAddress|member,memberOf.s=takesCourse.s|takesCourse.s=emailAddress.s|emailAddress.s=member.o,|||,2894749
memberOf|takesCourse|emailAddress|member,memberOf.s=takesCourse.s|takesCourse.s=emailAddress.s|emailAddress.s=member.o,memberOf.o=http://www.Department1.University57.edu|||member.s=http://www.Department1.University57.edu,1621
memberOf,,memberOf.s=http://www.Department1.University87.edu/UndergraduateStudent381,1
publicationAuthor|degreeFrom|takesCourse|name|type,publicationAuthor.o=degreeFrom.s|publicationAuthor.o=takesCourse.s|publicationAuthor.o=name.s|publicationAuthor.s=type.s,||||,1268874
publicationAuthor|degreeFrom|takesCourse|name|type,publicationAuthor.o=degreeFrom.s|publicationAuthor.o=takesCourse.s|publicationAuthor.o=name.s|publicationAuthor.s=type.s,||takesCourse.o=http://www.Department12.University41.edu/GraduateCourse4||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication,13
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course,217148
memberOf|type|advisor,memberOf.s=type.s|memberOf.s=advisor.s,memberOf.o=http://www.Department15.University63.edu||,575
member|telephone|emailAddress|type,member.o=telephone.s|member.o=emailAddress.s|telephone.s=type.s,|||,2828648
member|telephone|emailAddress|type,member.o=telephone.s|member.o=emailAddress.s|telephone.s=type.s,member.s=http://www.Department15.University34.edu|||,1482
degreeFrom|name|advisor,degreeFrom.s=name.s|degreeFrom.s=advisor.o,|name.o=AssistantProfessor7|advisor.s=http://www.Department11.University79.edu/GraduateStudent14,3
subOrganizationOf,,subOrganizationOf.o=http://www.University0.edu,239
emailAddress,,emailAddress.s=http://www.Department15.University55.edu/UndergraduateStudent181,1
telephone,,telephone.s=http://www.Department6.University25.edu/GraduateStudent28,1
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work,217148
type|hasAlumnus,type.s=hasAlumnus.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#University|,469226
type|name|telephone|publicationAuthor,type.s=name.s|type.s=telephone.s|telephone.s=publicationAuthor.o,|||,5611783
type|name|telephone|publicationAuthor,type.s=name.s|type.s=telephone.s|telephone.s=publicationAuthor.o,|||publicationAuthor.s=http://www.Department6.University79.edu/Lecturer2/Publication0,3
telephone|memberOf|takesCourse|publicationAuthor|type,telephone.s=memberOf.s|telephone.s=takesCourse.s|takesCourse.s=publicationAuthor.o|takesCourse.o=type.s,||||,3806622
telephone|memberOf|takesCourse|publicationAuthor|type,telephone.s=memberOf.s|telephone.s=takesCourse.s|takesCourse.s=publicationAuthor.o|takesCourse.o=type.s,|||publicationAuthor.s=http://www.Department19.University36.edu/AssistantProfessor3/Publication5|,27
name|takesCourse,name.s=takesCourse.o,name.o=Course37|,44336
emailAddress|undergraduateDegreeFrom|telephone|name,emailAddress.s=undergraduateDegreeFrom.s|undergraduateDegreeFrom.s=telephone.s|telephone.s=name.s,|||,324864
emailAddress|undergraduateDegreeFrom|telephone|name,emailAddress.s=undergraduateDegreeFrom.s|undergraduateDegreeFrom.s=telephone.s|telephone.s=name.s,|||name.o=AssistantProfessor2,2007
member,,member.o=http://www.Department6.University58.edu/GraduateStudent103,1
name|memberOf|advisor,name.s=memberOf.s|name.s=advisor.s,||advisor.o=http://www.Department20.University40.edu/AssociateProfessor10,5
takesCourse,,takesCourse.s=http://www.Department4.University99.edu/UndergraduateStudent195,3
emailAddress|name|takesCourse,emailAddress.s=name.s|emailAddress.s=takesCourse.s,emailAddress.o=GraduateStudent87@Department15.University14.edu||takesCourse.o=http://www.Department15.University14.edu/GraduateCourse41,1
telephone|takesCourse|type|memberOf,telephone.s=takesCourse.s|takesCourse.s=type.s|telephone.s=memberOf.s,|||,6699472
telephone|takesCourse|type|memberOf,telephone.s=takesCourse.s|takesCourse.s=type.s|telephone.s=memberOf.s,|||memberOf.o=http://www.Department14.University21.edu,3113
type|publicationAuthor|name,type.s=publicationAuthor.o|publicationAuthor.o=name.s,|publicationAuthor.s=http://www.Department15.University87.edu/AssistantProfessor7/Publication4|name.o=GraduateStudent79,4
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication,808741
name|publicationAuthor|type,name.s=publicationAuthor.o|name.s=type.s,name.o=GraduateStudent37|publicationAuthor.s=http://www.Department6.University88.edu/AssociateProfessor2/Publication3|,5
type|name|takesCourse,type.s=name.s|type.s=takesCourse.o,|name.o=Course54|,40742
type|telephone,type.s=telephone.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student|telephone.o=xxx-xxx-xxxx,795970
takesCourse,,takesCourse.s=http://www.Department15.University60.edu/UndergraduateStudent58,3
name|takesCourse|type|member,name.s=takesCourse.s|takesCourse.s=type.s|name.s=member.o,|||,6699472
name|takesCourse|type|member,name.s=takesCourse.s|takesCourse.s=type.s|name.s=member.o,name.o=UndergraduateStudent353|||member.s=http://www.Department8.University84.edu,6
hasAlumnus|telephone|type|publicationAuthor|name,hasAlumnus.o=telephone.s|telephone.s=type.s|telephone.s=publicationAuthor.o|hasAlumnus.s=name.s,||||,1195657
hasAlumnus|telephone|type|publicationAuthor|name,hasAlumnus.o=telephone.s|telephone.s=type.s|telephone.s=publicationAuthor.o|hasAlumnus.s=name.s,|||publicationAuthor.s=http://www.Department23.University31.edu/FullProfessor0/Publication0|,8
name|type,name.s=type.s,name.o=UndergraduateStudent92|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,2007
takesCourse|type|emailAddress|publicationAuthor|memberOf,takesCourse.o=type.s|takesCourse.s=emailAddress.s|takesCourse.s=publicationAuthor.o|publicationAuthor.o=memberOf.s,||||,3806622
takesCourse|type|emailAddress|publicationAuthor|memberOf,takesCourse.o=type.s|takesCourse.s=emailAddress.s|takesCourse.s=publicationAuthor.o|publicationAuthor.o=memberOf.s,|||publicationAuthor.s=http://www.Department5.University20.edu/FullProfessor5/Publication8|memberOf.o=http://www.Department5.University20.edu,15
type|memberOf|name,type.s=memberOf.s|memberOf.o=name.s,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student||name.o=Department15,36640
type|hasAlumnus|name|telephone|researchInterest,type.s=hasAlumnus.s|hasAlumnus.o=name.s|hasAlumnus.o=telephone.s|name.s=researchInterest.s,||||,361232
type|hasAlumnus|name|telephone|researchInterest,type.s=hasAlumnus.s|hasAlumnus.o=name.s|hasAlumnus.o=telephone.s|name.s=researchInterest.s,||name.o=AssistantProfessor8|telephone.o=xxx-xxx-xxxx|,9080
telephone|degreeFrom|takesCourse|publicationAuthor,telephone.s=degreeFrom.s|degreeFrom.s=takesCourse.s|degreeFrom.s=publicationAuthor.o,|||,1268874
telephone|degreeFrom|takesCourse|publicationAuthor,telephone.s=degreeFrom.s|degreeFrom.s=takesCourse.s|degreeFrom.s=publicationAuthor.o,telephone.o=xxx-xxx-xxxx||takesCourse.o=http://www.Department15.University9.edu/GraduateCourse43|,5
advisor|name,advisor.o=name.s,advisor.s=http://www.Department19.University98.edu/GraduateStudent126|,1
takesCourse|type|telephone|emailAddress|memberOf,takesCourse.s=type.s|takesCourse.s=telephone.s|takesCourse.s=emailAddress.s|emailAddress.s=memberOf.s,||||,6699472
takesCourse|type|telephone|emailAddress|memberOf,takesCourse.s=type.s|takesCourse.s=telephone.s|takesCourse.s=emailAddress.s|emailAddress.s=memberOf.s,||||memberOf.o=http://www.Department3.University18.edu,4164
emailAddress|publicationAuthor,emailAddress.s=publicationAuthor.o,emailAddress.o=AssistantProfessor5@Department8.University36.edu|,8
emailAddress,,emailAddress.s=http://www.Department4.University64.edu/GraduateStudent3,1
emailAddress,,emailAddress.s=http://www.Department5.University73.edu/GraduateStudent57,1
advisor|name|takesCourse|type|emailAddress,advisor.s=name.s|advisor.s=takesCourse.s|name.s=type.s|takesCourse.s=emailAddress.s,||||,2875710
advisor|name|takesCourse|type|emailAddress,advisor.s=name.s|advisor.s=takesCourse.s|name.s=type.s|takesCourse.s=emailAddress.s,|||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent|emailAddress.o=GraduateStudent105@Department3.University79.edu,3
publicationAuthor,,publicationAuthor.s=http://www.Department1.University51.edu/FullProfessor4/Publication2,3
takesCourse|name|publicationAuthor,takesCourse.s=name.s|name.s=publicationAuthor.o,||publicationAuthor.s=http://www.Department4.University89.edu/AssociateProfessor2/Publication8,2
name|takesCourse,name.s=takesCourse.s,name.o=GraduateStudent44|takesCourse.o=http://www.Department10.University58.edu/GraduateCourse55,1
type|memberOf,type.s=memberOf.o,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization|memberOf.s=http://www.Department20.University24.edu/UndergraduateStudent27,1
takesCourse|advisor|name|type,takesCourse.s=advisor.s|takesCourse.o=name.s|advisor.s=type.s,|||,2875710
takesCourse|advisor|name|type,takesCourse.s=advisor.s|takesCourse.o=name.s|advisor.s=type.s,|||type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person,505548
emailAddress,,emailAddress.s=http://www.Department2.University4.edu/GraduateStudent1,1
member|type|name|memberOf,member.s=type.s|member.s=name.s|type.s=memberOf.o,member.o=http://www.Department8.University16.edu/GraduateStudent50|type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Organization||,571
publicationAuthor|degreeFrom|name|emailAddress|type,publicationAuthor.o=degreeFrom.s|degreeFrom.o=name.s|publicationAuthor.o=emailAddress.s|name.s=type.s,||||,608390
