type,,type.s=http://www.Department15.University22.edu/UndergraduateStudent465,2
publicationAuthor,,publicationAuthor.o=http://www.Department5.University87.edu/AssistantProfessor7,9
takesCourse,,takesCourse.o=http://www.Department2.University99.edu/Course33,32
hasAlumnus,,hasAlumnus.s=http://www.University299.edu,500
takesCourse,,takesCourse.s=http://www.Department3.University14.edu/UndergraduateStudent101,4
degreeFrom,,degreeFrom.o=http://www.University319.edu,478
name,,name.o=UndergraduateStudent356,1351
member,,member.o=http://www.Department12.University25.edu/UndergraduateStudent230,1
emailAddress,,emailAddress.s=http://www.Department2.University54.edu/UndergraduateStudent136,1
type,,type.s=http://www.Department9.University98.edu/UndergraduateStudent123,2
type,,type.s=http://www.Department1.University78.edu/UndergraduateStudent311,2
emailAddress,,emailAddress.s=http://www.Department7.University33.edu/FullProfessor0,1
degreeFrom,,degreeFrom.o=http://www.University727.edu,410
name,,name.s=http://www.Department7.University1.edu/UndergraduateStudent114,1
publicationAuthor,,publicationAuthor.o=http://www.Department2.University59.edu/AssociateProfessor0,18
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Work,217148
memberOf,,memberOf.s=http://www.Department2.University48.edu/UndergraduateStudent405,1
telephone,,telephone.o=xxx-xxx-xxxx,1120834
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Person,252562
name,,name.s=http://www.Department11.University8.edu/AssociateProfessor1/Publication4,1
telephone,,telephone.s=http://www.Department18.University16.edu/UndergraduateStudent184,1
type,,type.s=http://www.Department2.University50.edu/UndergraduateStudent115,2
publicationAuthor,,publicationAuthor.s=http://www.Department15.University69.edu/AssistantProfessor5/Publication0,4
publicationAuthor,,publicationAuthor.s=http://www.Department19.University23.edu/AssistantProfessor6/Publication1,5
type,,type.s=http://www.Department1.University90.edu/GraduateStudent109,5
member,,member.s=http://www.Department11.University9.edu,569
takesCourse,,takesCourse.o=http://www.Department8.University60.edu/Course45,21
type,,type.s=http://www.Department7.University21.edu/GraduateCourse36,3
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student,795970
type,,type.s=http://www.Department0.University20.edu/UndergraduateStudent259,2
publicationAuthor,,publicationAuthor.o=http://www.Department11.University99.edu/GraduateStudent88,4
undergraduateDegreeFrom,,undergraduateDegreeFrom.o=http://www.University900.edu,323
publicationAuthor,,publicationAuthor.o=http://www.Department1.University57.edu/GraduateStudent19,3
takesCourse,,takesCourse.s=http://www.Department5.University52.edu/UndergraduateStudent73,4
advisor,,advisor.o=http://www.Department13.University14.edu/AssistantProfessor8,6
memberOf,,memberOf.o=http://www.Department2.University43.edu,516
takesCourse,,takesCourse.s=http://www.Department12.University75.edu/UndergraduateStudent200,3
memberOf,,memberOf.s=http://www.Department17.University15.edu/GraduateStudent119,1
name,,name.o=Publication4,62350
name,,name.o=FullProfessor8,1040
name,,name.s=http://www.Department11.University20.edu/AssociateProfessor9/Publication9,1
degreeFrom,,degreeFrom.o=http://www.University376.edu,470
degreeFrom,,degreeFrom.s=http://www.Department1.University75.edu/AssociateProfessor6,3
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateCourse,108514
takesCourse,,takesCourse.o=http://www.Department20.University53.edu/Course30,14
memberOf,,memberOf.s=http://www.Department3.University81.edu/UndergraduateStudent39,1
name,,name.o=UndergraduateStudent376,1171
name,,name.s=http://www.Department15.University52.edu/UndergraduateStudent24,1
telephone,,telephone.o=xxx-xxx-xxxx,1120834
telephone,,telephone.s=http://www.Department6.University18.edu/GraduateStudent93,1
telephone,,telephone.s=http://www.Department23.University36.edu/UndergraduateStudent274,1
takesCourse,,takesCourse.s=http://www.Department16.University64.edu/UndergraduateStudent0,3
telephone,,telephone.o=xxx-xxx-xxxx,1120834
teachingAssistantOf,,teachingAssistantOf.s=http://www.Department16.University84.edu/GraduateStudent32,1
degreeFrom,,degreeFrom.s=http://www.Department3.University42.edu/GraduateStudent19,1
name,,name.o=UndergraduateStudent420,792
takesCourse,,takesCourse.o=http://www.Department11.University13.edu/Course8,14
mastersDegreeFrom,,mastersDegreeFrom.s=http://www.Department9.University10.edu/AssociateProfessor9,1
memberOf,,memberOf.s=http://www.Department15.University42.edu/UndergraduateStudent298,1
advisor,,advisor.o=http://www.Department7.University99.edu/FullProfessor1,10
publicationAuthor,,publicationAuthor.o=http://www.Department6.University9.edu/Lecturer0,5
name,,name.o=UndergraduateStudent68,2007
memberOf,,memberOf.o=http://www.Department19.University12.edu,477
emailAddress,,emailAddress.o=GraduateStudent28@Department0.University98.edu,1
undergraduateDegreeFrom,,undergraduateDegreeFrom.s=http://www.Department5.University24.edu/AssociateProfessor9,1
hasAlumnus,,hasAlumnus.o=http://www.Department9.University33.edu/Lecturer3,3
type,,type.s=http://www.Department5.University49.edu/AssistantProfessor5/Publication1,1
emailAddress,,emailAddress.o=UndergraduateStudent360@Department14.University48.edu,1
member,,member.o=http://www.Department1.University89.edu/UndergraduateStudent126,1
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,795970
publicationAuthor,,publicationAuthor.o=http://www.Department6.University54.edu/Lecturer2,2
emailAddress,,emailAddress.o=UndergraduateStudent120@Department0.University82.edu,1
type,,type.s=http://www.Department19.University23.edu/GraduateStudent56,5
emailAddress,,emailAddress.s=http://www.Department10.University34.edu/UndergraduateStudent166,1
teacherOf,,teacherOf.s=http://www.Department24.University74.edu/AssistantProfessor8,4
publicationAuthor,,publicationAuthor.s=http://www.Department11.University48.edu/AssociateProfessor8/Publication17,2
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student,795970
undergraduateDegreeFrom,,undergraduateDegreeFrom.o=http://www.University164.edu,401
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication,808741
hasAlumnus,,hasAlumnus.o=http://www.Department16.University55.edu/GraduateStudent109,1
publicationAuthor,,publicationAuthor.o=http://www.Department5.University78.edu/GraduateStudent56,5
publicationAuthor,,publicationAuthor.s=http://www.Department8.University7.edu/FullProfessor9/Publication0,1
takesCourse,,takesCourse.o=http://www.Department14.University32.edu/Course3,28
member,,member.o=http://www.Department21.University56.edu/FullProfessor5,1
degreeFrom,,degreeFrom.o=http://www.University424.edu,466
emailAddress,,emailAddress.o=GraduateStudent94@Department5.University55.edu,1
member,,member.s=http://www.Department5.University51.edu,650
telephone,,telephone.s=http://www.Department4.University30.edu/GraduateStudent0,1
takesCourse,,takesCourse.o=http://www.Department0.University25.edu/Course51,24
emailAddress,,emailAddress.s=http://www.Department13.University55.edu/UndergraduateStudent27,1
type,,type.s=http://www.Department2.University89.edu/GraduateStudent7,5
name,,name.o=GraduateCourse36,2007
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication,808741
type,,type.s=http://www.Department20.University24.edu/UndergraduateStudent135,2
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant,55994
takesCourse,,takesCourse.o=http://www.Department18.University75.edu/Course50,29
emailAddress,,emailAddress.s=http://www.Department12.University37.edu/UndergraduateStudent284,1
emailAddress,,emailAddress.o=UndergraduateStudent158@Department15.University57.edu,1
member,,member.s=http://www.Department2.University85.edu,654
degreeFrom,,degreeFrom.o=http://www.University539.edu,492
type,,type.s=http://www.Department2.University63.edu/GraduateStudent136,5
advisor,,advisor.s=http://www.Department14.University25.edu/UndergraduateStudent84,1
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant,55994
type,,type.s=http://www.Department18.University78.edu/UndergraduateStudent157,2
publicationAuthor,,publicationAuthor.o=http://www.Department20.University62.edu/AssistantProfessor9,8
member,,member.s=http://www.Department19.University65.edu,595
memberOf,,memberOf.o=http://www.Department17.University45.edu,580
degreeFrom,,degreeFrom.o=http://www.University450.edu,448
takesCourse,,takesCourse.s=http://www.Department3.University87.edu/GraduateStudent68,3
telephone,,telephone.o=xxx-xxx-xxxx,1120834
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent,795970
telephone,,telephone.s=http://www.Department0.University26.edu/UndergraduateStudent389,1
type,,type.s=http://www.Department4.University19.edu/AssistantProfessor5/Publication2,1
emailAddress,,emailAddress.s=http://www.Department15.University55.edu/UndergraduateStudent395,1
member,,member.o=http://www.Department6.University49.edu/UndergraduateStudent396,1
name,,name.s=http://www.Department2.University8.edu/GraduateStudent100,1
degreeFrom,,degreeFrom.o=http://www.University238.edu,464
degreeFrom,,degreeFrom.s=http://www.Department18.University60.edu/GraduateStudent119,1
doctoralDegreeFrom,,doctoralDegreeFrom.s=http://www.Department20.University66.edu/AssociateProfessor3,1
memberOf,,memberOf.o=http://www.Department13.University89.edu,647
type,,type.s=http://www.Department17.University24.edu/GraduateStudent25,3
publicationAuthor,,publicationAuthor.o=http://www.Department11.University73.edu/AssociateProfessor4,12
takesCourse,,takesCourse.o=http://www.Department22.University55.edu/Course32,24
undergraduateDegreeFrom,,undergraduateDegreeFrom.s=http://www.Department18.University91.edu/GraduateStudent111,1
memberOf,,memberOf.s=http://www.Department13.University90.edu/UndergraduateStudent159,1
type,,type.s=http://www.Department16.University96.edu/GraduateCourse46,3
name,,name.s=http://www.Department11.University18.edu/AssociateProfessor5/Publication1,1
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication,808741
telephone,,telephone.o=xxx-xxx-xxxx,1120834
takesCourse,,takesCourse.o=http://www.Department9.University21.edu/Course26,31
takesCourse,,takesCourse.s=http://www.Department11.University4.edu/UndergraduateStudent98,4
takesCourse,,takesCourse.o=http://www.Department16.University71.edu/Course32,22
emailAddress,,emailAddress.o=UndergraduateStudent42@Department18.University78.edu,1
member,,member.o=http://www.Department7.University16.edu/UndergraduateStudent388,1
emailAddress,,emailAddress.s=http://www.Department15.University77.edu/UndergraduateStudent386,1
member,,member.o=http://www.Department14.University22.edu/UndergraduateStudent60,1
telephone,,telephone.o=xxx-xxx-xxxx,1120834
telephone,,telephone.o=xxx-xxx-xxxx,1120834
memberOf,,memberOf.o=http://www.Department11.University94.edu,605
degreeFrom,,degreeFrom.s=http://www.Department23.University26.edu/AssociateProfessor8,3
mastersDegreeFrom,,mastersDegreeFrom.o=http://www.University409.edu,72
member,,member.o=http://www.Department10.University33.edu/UndergraduateStudent480,1
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Publication,808741
takesCourse,,takesCourse.o=http://www.Department11.University18.edu/GraduateCourse42,5
publicationAuthor,,publicationAuthor.s=http://www.Department3.University65.edu/AssociateProfessor0/Publication11,3
telephone,,telephone.s=http://www.Department22.University94.edu/UndergraduateStudent361,1
hasAlumnus,,hasAlumnus.s=http://www.University10.edu,465
type,,type.s=http://www.Department20.University62.edu/FullProfessor8/Publication9,1
type,,type.s=http://www.Department2.University20.edu/GraduateStudent14,4
telephone,,telephone.o=xxx-xxx-xxxx,1120834
type,,type.s=http://www.Department0.University99.edu/AssociateProfessor0,4
publicationAuthor,,publicationAuthor.o=http://www.Department17.University47.edu/GraduateStudent76,3
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent,252562
teacherOf,,teacherOf.s=http://www.Department15.University32.edu/AssociateProfessor1,4
telephone,,telephone.o=xxx-xxx-xxxx,1120834
name,,name.o=Publication5,57124
member,,member.o=http://www.Department0.University10.edu/UndergraduateStudent70,1
takesCourse,,takesCourse.s=http://www.Department2.University96.edu/UndergraduateStudent331,3
takesCourse,,takesCourse.o=http://www.Department7.University89.edu/Course17,22
name,,name.o=GraduateStudent91,2007
type,,type.s=http://www.Department11.University99.edu/FullProfessor7/Publication15,1
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course,217148
member,,member.s=http://www.Department5.University18.edu,536
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student,795970
memberOf,,memberOf.o=http://www.Department21.University29.edu,495
name,,name.s=http://www.Department15.University73.edu/UndergraduateStudent446,1
telephone,,telephone.o=xxx-xxx-xxxx,1120834
emailAddress,,emailAddress.s=http://www.Department11.University24.edu/UndergraduateStudent334,1
takesCourse,,takesCourse.o=http://www.Department16.University85.edu/Course53,30
publicationAuthor,,publicationAuthor.s=http://www.Department1.University63.edu/FullProfessor5/Publication15,1
emailAddress,,emailAddress.o=GraduateStudent96@Department6.University71.edu,1
type,,type.s=http://www.Department11.University1.edu/AssociateProfessor8/Publication10,1
hasAlumnus,,hasAlumnus.o=http://www.Department19.University33.edu/GraduateStudent3,1
undergraduateDegreeFrom,,undergraduateDegreeFrom.o=http://www.University157.edu,305
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student,795970
publicationAuthor,,publicationAuthor.o=http://www.Department6.University57.edu/AssociateProfessor11,14
takesCourse,,takesCourse.o=http://www.Department22.University19.edu/Course29,26
degreeFrom,,degreeFrom.s=http://www.Department1.University62.edu/GraduateStudent66,1
takesCourse,,takesCourse.o=http://www.Department16.University62.edu/Course32,20
worksFor,,worksFor.s=http://www.Department15.University69.edu/AssistantProfessor2,1
name,,name.o=GraduateStudent74,2007
type,,type.o=http://swat.cse.lehigh.edu/onto/univ-bench.owl#GraduateStudent,252562
memberOf,,memberOf.s=http://www.Department4.University28.edu/UndergraduateStudent340,1
undergraduateDegreeFrom,,undergraduateDegreeFrom.o=http://www.University479.edu,339
type,,type.s=http://www.Department3.University50.edu/AssistantProfessor2/Publication8,1
type,,type.s=http://www.Department3.University46.edu/AssociateProfessor7/Publication2,1
hasAlumnus,,hasAlumnus.o=http://www.Department12.University93.edu/AssociateProfessor3,3
name,,name.o=Publication10,38372
advisor,,advisor.s=http://www.Department9.University4.edu/UndergraduateStudent80,1
emailAddress,,emailAddress.s=http://www.Department20.University71.edu/UndergraduateStudent101,1
advisor,,advisor.s=http://www.Department6.University9.edu/UndergraduateStudent233,1
hasAlumnus,,hasAlumnus.o=http://www.Department20.University53.edu/FullProfessor5,3
name,,name.s=http://www.Department15.University28.edu/GraduateStudent2,1
member,,member.s=http://www.Department15.University29.edu,525
teacherOf,,teacherOf.s=http://www.Department0.University66.edu/Lecturer3,3
emailAddress,,emailAddress.o=GraduateStudent28@Department7.University24.edu,1
type,,type.s=http://www.Department3.University67.edu/AssociateProfessor6/Publication1,1
member,,member.o=http://www.Department6.University10.edu/UndergraduateStudent2,1
name,,name.o=Publication8,47518
type,,type.s=http://www.Department3.University49.edu/AssistantProfessor5,4
telephone,,telephone.s=http://www.Department2.University68.edu/UndergraduateStudent252,1
publicationAuthor,,publicationAuthor.o=http://www.Department7.University10.edu/FullProfessor5,20
memberOf,,memberOf.o=http://www.Department11.University15.edu,611
telephone,,telephone.o=xxx-xxx-xxxx,1120834
degreeFrom,,degreeFrom.s=http://www.Department23.University61.edu/GraduateStudent56,1
name,,name.s=http://www.Department16.University17.edu/AssociateProfessor2/Publication10,1
name,,name.o=Course39,2006
hasAlumnus,,hasAlumnus.s=http://www.University480.edu,483
name,,name.o=UndergraduateStudent239,2007
teacherOf,,teacherOf.s=http://www.Department1.University72.edu/FullProfessor4,4
researchInterest,,researchInterest.s=http://www.Department5.University29.edu/FullProfessor6,1
teacherOf,,teacherOf.o=http://www.Department20.University3.edu/GraduateCourse3,1
degreeFrom,,degreeFrom.s=http://www.Department4.University1.edu/GraduateStudent93,1
name,,name.s=http://www.Department11.University77.edu/AssistantProfessor1/Publication3,1
name,,name.s=http://www.Department14.University72.edu/AssistantProfessor10/Publication7,1
name,,name.s=http://www.Department7.University0.edu/GraduateStudent9,1
telephone,,telephone.s=http://www.Department18.University74.edu/UndergraduateStudent321,1
takesCourse,,takesCourse.s=http://www.Department22.University31.edu/UndergraduateStudent17,4
type,,type.s=http://www.Department9.University5.edu/Course58,2
publicationAuthor,,publicationAuthor.o=http://www.Department1.University98.edu/Lecturer4,5
member,,member.o=http://www.Department7.University69.edu/UndergraduateStudent219,1
emailAddress,,emailAddress.s=http://www.Department2.University81.edu/UndergraduateStudent166,1
undergraduateDegreeFrom,,undergraduateDegreeFrom.s=http://www.Department16.University27.edu/GraduateStudent77,1
takesCourse,,takesCourse.s=http://www.Department12.University98.edu/UndergraduateStudent123,2
publicationAuthor,,publicationAuthor.s=http://www.Department14.University47.edu/FullProfessor0/Publication9,1
hasAlumnus,,hasAlumnus.o=http://www.Department18.University62.edu/GraduateStudent6,1
memberOf,,memberOf.s=http://www.Department18.University6.edu/GraduateStudent101,1
type,,type.s=http://www.Department17.University84.edu/GraduateStudent99,3
takesCourse,,takesCourse.s=http://www.Department3.University87.edu/UndergraduateStudent344,3
type,,type.s=http://www.Department5.University61.edu/FullProfessor3,4
name,,name.o=UndergraduateStudent119,2007
takesCourse,,takesCourse.o=http://www.Department12.University27.edu/Course15,20
researchInterest,,researchInterest.o=Research0,2005
hasAlumnus,,hasAlumnus.s=http://www.University74.edu,501
member,,member.o=http://www.Department16.University19.edu/GraduateStudent1,1
teacherOf,,teacherOf.s=http://www.Department0.University95.edu/AssociateProfessor0,4
